"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"199";0.654181004963533;0.438848289187452;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"200";0.563140605323041;0.520082318834577;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"201";0.636089280969518;0.45718616550324;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"202";0.648328625260078;0.445004551922973;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"203";0.650279148258999;0.441973499697388;"target~ embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"204";0.648995705931751;0.443097222542942;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"205";0.65022849316449;0.441988301710637;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"206";0.650806385039232;0.440876719239862;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"207";0.639535129167366;0.453987320284545;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"208";0.647130924460981;0.441892352150721;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"209";0.645737995983793;0.443006884793092;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"210";0.647308737454757;0.441557003368081;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"211";0.636380895290603;0.452133482798488;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"212";0.637546344195457;0.451920325656283;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"213";0.65984030113975;0.433034116802942;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"214";0.661661605594653;0.430745316677466;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"215";0.659771714509188;0.433068117266314;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"216";0.655338823478116;0.439614673959371;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"217";0.647531820568393;0.44260181876313;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"218";0.648121886729299;0.445557217847781;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"219";0.653143642285633;0.438163421839311;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"220";0.644973502458416;0.449685072819209;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"221";0.550570088278894;0.531160203656263;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"222";0.643994325455143;0.449515821844716;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"223";0.636909670914673;0.455530025481092;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"224";0.650890178825969;0.443357806951162;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"225";0.641203399030195;0.451784120219602;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"226";0.645206295550419;0.446444937577781;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"227";0.647761656691148;0.441191058376653;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"228";0.646783998429753;0.444991142517521;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"229";0.641885548632701;0.447909839481719;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"230";0.645615260309933;0.443127585496016;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
