"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"128";0.564287400047418;0.520557063975291;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"129";0.651183377338199;0.443732781592548;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"130";0.651414660716359;0.443328851503289;"target~ embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"131";0.488302993749894;0.582005525447051;"target~ embeddings_pca + tfidf + penality.rowsums + antonym";500;"5";0.01
"132";0.648218186832568;0.441491120705712;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"133";0.644257046425187;0.444969859584749;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"134";0.556739199475357;0.556205034533037;"target~ embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"135";0.639026212179561;0.45439777943776;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"136";0.639457913688833;0.452400324011126;"target~ embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"137";0.637599045108782;0.455219572252541;"target~ embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"138";0.639909975652851;0.450085971093562;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"139";0.635776151540677;0.453922537112819;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"140";0.536724111356963;0.563020565514932;"target~ embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"141";0.635144286950071;0.453311767980322;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"142";0.634255629165641;0.454158769799733;"target~ embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"143";0.632976236708848;0.455399065432175;"target~ embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"144";0.633662084703607;0.455011800081785;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"145";0.628848927215427;0.461174036582433;"target~ embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"146";0.629252477227927;0.461097070492168;"target~ embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"147";0.61998862469992;0.476824783826331;"target~ embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"148";0.655536888598741;0.437361358353834;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"149";0.657695334818809;0.435370535748784;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"150";0.55401073470724;0.52801720075574;"target~ tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"151";0.659801395941939;0.436162261328162;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"152";0.656576338842397;0.438781930491405;"target~ tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"153";0.655611459230042;0.439172826918416;"target~ tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"154";0.653292472317468;0.437743223829856;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"155";0.653198197284837;0.437826803356565;"target~ tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"156";0.641808612154489;0.447689363528174;"target~ tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"157";0.643057963476359;0.448470144862283;"target~ tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"158";0.648237259952011;0.446570826926756;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"159";0.646327421508343;0.448584452978365;"target~ penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"160";0.649277677421814;0.446550679528855;"target~ penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"161";0.636356332804833;0.466118646340052;"target~ penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"162";0.645497838956868;0.445481004877942;"target~ ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"163";0.557249417981798;0.527929772351695;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"164";0.651209174667965;0.442919094449498;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"165";0.646389600166066;0.449997737136837;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"166";0.478334369303458;0.593206992470151;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + antonym";500;"5";0.01
"167";0.654162396115885;0.440440880442108;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"168";0.656650621624898;0.434221833384771;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"169";0.55532929579172;0.527958743400011;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"170";0.654649839674489;0.439538637859454;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"171";0.648365962333994;0.447241057833908;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"172";0.648993411438323;0.445629208988434;"target~ embeddings_sum + embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"173";0.647514511008189;0.442666032322315;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"174";0.642180067550895;0.44699349711833;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"175";0.527168053344522;0.568505587430711;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"176";0.635861578626105;0.452686245365191;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"177";0.637301645027139;0.451310453948191;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"178";0.632715035002415;0.455643177499604;"target~ embeddings_sum + embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"179";0.644049608968256;0.444804353260796;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"180";0.641925400140202;0.447272576457145;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"181";0.64847822904422;0.44033068133733;"target~ embeddings_sum + embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"182";0.632402498066887;0.455984358842019;"target~ embeddings_sum + embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"183";0.65936267268272;0.433687455135609;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
