"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"178";0.626536534274225;0.462042049326432;"target~ embeddings_sum + embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"179";0.649833740405563;0.439534628619185;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"180";0.637004906709341;0.452638423064371;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"181";0.640789419682327;0.450600473131092;"target~ embeddings_sum + embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"182";0.631590452950299;0.456774853490536;"target~ embeddings_sum + embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"183";0.654980604772323;0.437046670860099;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"184";0.649922289272146;0.441158705507116;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"185";0.56423799267455;0.518872357630148;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"186";0.652705757172046;0.441557294226497;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"187";0.65369402908058;0.441081272175236;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"188";0.649924713939784;0.443656693230785;"target~ embeddings_sum + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"189";0.655755725332221;0.437440435277312;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"190";0.654580017938042;0.438021883392391;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"191";0.657795616619465;0.434843489089683;"target~ embeddings_sum + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"192";0.653426036297709;0.441211758179613;"target~ embeddings_sum + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"193";0.64749037087692;0.445655263757285;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"194";0.645853992634281;0.447620145858252;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"195";0.645291886958521;0.448472253199082;"target~ embeddings_sum + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"196";0.632340705048854;0.466930108253667;"target~ embeddings_sum + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"197";0.647663990428473;0.446134432803887;"target~ embeddings_sum + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"198";0.648352887256446;0.444642948038399;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"199";0.641878652385094;0.455338691532733;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"200";0.568334413773491;0.516141052344959;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"201";0.648724615388088;0.448811168987182;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"202";0.644082014655761;0.448983754967394;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"203";0.648660023574761;0.444755017414785;"target~ embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"204";0.638923716226942;0.451906511973069;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"205";0.644007884237785;0.447480719232435;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"206";0.636477391062559;0.453002510912125;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"207";0.634647439948898;0.456607305746675;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"208";0.64813118569719;0.440765497389783;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"209";0.637062737406085;0.452517336837076;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"210";0.643551997002168;0.446089251482822;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"211";0.635334983378047;0.453192148618685;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"212";0.634270586476338;0.455080021087085;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"213";0.655770478706685;0.437431810223484;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"214";0.645273844541581;0.44561664174062;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"215";0.654476101767195;0.437496130611625;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"216";0.655500665399962;0.439604416079245;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"217";0.646865457396147;0.443172483274912;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"218";0.647680516021832;0.445374620962254;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"219";0.655681756238007;0.434133633483863;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"220";0.65008558910177;0.44305389653264;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"221";0.556295978485023;0.52678455743368;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"222";0.644574884040475;0.449521471147862;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"223";0.64959295118517;0.444404082138361;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"224";0.647554937909883;0.444725547524189;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"225";0.63767280479405;0.456297303029597;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"226";0.64646989375553;0.445814146954305;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"227";0.65031176362446;0.442484061568923;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"228";0.633191758679577;0.458863833462699;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"229";0.637733739995878;0.453058281512943;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"230";0.643922199538775;0.44697763778848;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
